,TIME,SNR,LAT,LON,DISTANCE,ALT
4264,36471541,5.1693764,35.7274823,-78.6962747,35.34353963872628,-0.113
4265,36471574,5.263115,35.7274823,-78.6962747,35.34353963872628,-0.113
4266,36471607,5.3377,35.7274823,-78.6962747,35.34353963872628,-0.113
4267,36471640,5.396549,35.7274823,-78.6962747,35.34353963872628,-0.113
4268,36471672,5.4445915,35.7274823,-78.6962747,35.34353963872628,-0.113
4269,36471705,5.466633,35.7274823,-78.6962747,35.34353963872628,-0.113
4270,36471738,5.3946953,35.7274823,-78.6962747,35.34353963872628,-0.113
4271,36471771,5.330078,35.7274823,-78.6962747,35.34353963872628,-0.113
4272,36471803,5.2924614,35.7274823,-78.6962747,35.34353963872628,-0.113
4273,36471836,5.2634163,35.7274823,-78.6962747,35.34353963872628,-0.113
4274,36471869,5.2191315,35.7274823,-78.6962747,35.34353963872628,-0.113
4275,36471902,5.1897163,35.7274823,-78.6962747,35.34353963872628,-0.113
4276,36471934,5.1626663,35.7274823,-78.6962747,35.34353963872628,-0.113
4277,36471967,5.141033,35.7274823,-78.6962747,35.34353963872628,-0.113
4278,36472000,5.124298,35.7274823,-78.6962747,35.34353963872628,-0.113
4279,36472033,5.116951,35.7274823,-78.6962747,35.34353963872628,-0.113
4280,36472065,5.1119156,35.7274823,-78.6962747,35.34353963872628,-0.113
4281,36472098,5.107441,35.7274823,-78.6962747,35.34353963872628,-0.113
4282,36472131,5.105667,35.7274823,-78.6962747,35.34353963872628,-0.113
4283,36472164,5.103157,35.7274823,-78.6962747,35.34353963872628,-0.113
4284,36472196,5.1063232,35.7274823,-78.6962747,35.34353963872628,-0.113
4285,36472229,5.116333,35.7274823,-78.6962747,35.34353963872628,-0.113
4286,36472262,5.1120415,35.7274823,-78.6962747,35.34353963872628,-0.113
4287,36472295,5.108738,35.7274823,-78.6962747,35.34353963872628,-0.113
4288,36472327,5.105606,35.7274823,-78.6962747,35.34353963872628,-0.113
4289,36472360,5.102787,35.7274823,-78.6962747,35.34353963872628,-0.113
4290,36472393,5.1009674,35.7274823,-78.6962747,35.34353963872628,-0.113
4291,36472426,5.101803,35.7274823,-78.6962747,35.34353963872628,-0.113
4292,36472458,5.1043434,35.7274823,-78.6962747,35.34353963872628,-0.113
4293,36472491,5.0763893,35.7274823,-78.6962747,35.34353963872628,-0.113
4294,36472524,4.748188,35.7274823,-78.6962747,35.34353963872628,-0.113
4295,36472557,4.8174744,35.7274823,-78.6962747,35.34353963872628,-0.113
4296,36472589,4.874523,35.7274823,-78.6962747,35.34353963872628,-0.113
4297,36472622,4.919945,35.7274823,-78.6962747,35.34353963872628,-0.113
4298,36472655,4.955906,35.7274823,-78.6962747,35.34353963872628,-0.113
4299,36472688,4.985901,35.7274823,-78.6962747,35.34353963872628,-0.113
